Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
3,        12.71000,        -2.98555,        -2.92701,      3964.17927,        22.02154,       -10.04388,       431.13940,         2.80542,        49.96261 
3,        12.81000,        -2.98541,        -2.92666,      3954.41587,        22.18987,       -10.04502,       428.78371,         2.81405,        49.96236 
3,        12.91000,        -2.98526,        -2.92631,      3944.71512,        22.35935,       -10.04613,       426.44904,         2.82286,        49.96211 
3,        13.01000,        -2.98512,        -2.92596,      3935.07663,        22.52997,       -10.04720,       424.13513,         2.83186,        49.96186 
3,        13.11000,        -2.98498,        -2.92562,      3925.50003,        22.70173,       -10.04825,       421.84169,         2.84104,        49.96162 
3,        13.21000,        -2.98484,        -2.92528,      3915.98492,        22.87464,       -10.04926,       419.56845,         2.85042,        49.96138 
3,        13.31000,        -2.98469,        -2.92494,      3906.53092,        23.04870,       -10.05025,       417.31515,         2.85999,        49.96114 
3,        13.41000,        -2.98455,        -2.92460,      3897.13767,        23.22391,       -10.05122,       415.08153,         2.86976,        49.96090 
3,        13.51000,        -2.98441,        -2.92427,      3887.80479,        23.40027,       -10.05216,       412.86730,         2.87973,        49.96067 
3,        13.61000,        -2.98426,        -2.92393,      3878.53192,        23.57778,       -10.05309,       410.67223,         2.88989,        49.96044 
3,        13.71000,        -2.98412,        -2.92360,      3869.31870,        23.75644,       -10.05399,       408.49605,         2.90026,        49.96021 
3,        13.81000,        -2.98398,        -2.92327,      3860.16477,        23.93626,       -10.05488,       406.33851,         2.91083,        49.95998 
3,        13.91000,        -2.98383,        -2.92295,      3851.06978,        24.11724,       -10.05575,       404.19936,         2.92161,        49.95975 
3,        14.01000,        -2.98369,        -2.92262,      3842.03339,        24.29939,       -10.05660,       402.07835,         2.93260,        49.95953 
3,        14.11000,        -2.98354,        -2.92230,      3833.05525,        24.48270,       -10.05744,       399.97523,         2.94379,        49.95931 
3,        14.21000,        -2.98340,        -2.92198,      3824.13504,        24.66718,       -10.05826,       397.88976,         2.95520,        49.95909 
3,        14.31000,        -2.98325,        -2.92167,      3815.27241,        24.85286,       -10.05906,       395.82242,         2.96679,        49.95887 
3,        14.41000,        -2.98310,        -2.92135,      3806.46704,        25.03978,       -10.05981,       393.77450,         2.97849,        49.95866 
3,        14.51000,        -2.98296,        -2.92104,      3797.71859,        25.22794,       -10.06052,       391.74579,         2.99030,        49.95845 
3,        14.61000,        -2.98281,        -2.92073,      3789.02672,        25.41742,       -10.06113,       389.73605,         3.00193,        49.95827 
3,        14.71000,        -2.98266,        -2.92042,      3780.39134,        25.60877,       -10.06135,       387.74482,         3.00343,        49.95941 
3,        14.81000,        -2.98252,        -2.92011,      3771.81217,        25.80078,       -10.06186,       385.77133,         2.99591,        49.96088 
3,        14.91000,        -2.98237,        -2.91980,      3763.28848,        25.99329,       -10.06274,       383.81532,         2.99310,        49.96060 
3,        15.01000,        -2.98222,        -2.91950,      3754.81976,        26.18694,       -10.06363,       381.87683,         2.99403,        49.95988 
3,        15.11000,        -2.98207,        -2.91920,      3746.40572,        26.38176,       -10.06451,       379.95571,         2.99392,        49.95979 
3,        15.21000,        -2.98193,        -2.91890,      3738.04597,        26.57760,       -10.06548,       378.05172,         2.99345,        49.95982 
3,        15.31000,        -2.98178,        -2.91860,      3729.74012,        26.77449,       -10.06652,       376.16468,         2.99417,        49.95963 
3,        15.41000,        -2.98163,        -2.91831,      3721.48780,        26.97254,       -10.06758,       374.29444,         2.99563,        49.95943 
3,        15.51000,        -2.98148,        -2.91801,      3713.28870,        27.17174,       -10.06865,       372.44082,         2.99726,        49.95932 
3,        15.61000,        -2.98133,        -2.91772,      3705.14248,        27.37211,       -10.06974,       370.60363,         2.99922,        49.95920 
3,        15.71000,        -2.98118,        -2.91743,      3697.04884,        27.57365,       -10.07085,       368.78269,         3.00165,        49.95907 
3,        15.81000,        -2.98103,        -2.91715,      3689.00746,        27.77638,       -10.07196,       366.97784,         3.00434,        49.95896 
3,        15.91000,        -2.98088,        -2.91686,      3681.01806,        27.98031,       -10.07308,       365.18887,         3.00727,        49.95885 
3,        16.01000,        -2.98073,        -2.91658,      3673.08033,        28.18544,       -10.07421,       363.41563,         3.01055,        49.95874 
3,        16.11000,        -2.98058,        -2.91630,      3665.19400,        28.39179,       -10.07534,       361.65792,         3.01415,        49.95862 
3,        16.21000,        -2.98043,        -2.91602,      3657.35878,        28.59937,       -10.07646,       359.91558,         3.01805,        49.95852 
3,        16.31000,        -2.98028,        -2.91574,      3649.57440,        28.80818,       -10.07758,       358.18844,         3.02220,        49.95841 
3,        16.41000,        -2.98012,        -2.91546,      3641.84061,        29.01823,       -10.07870,       356.47630,         3.02660,        49.95831 
3,        16.51000,        -2.97997,        -2.91519,      3634.15715,        29.22952,       -10.07982,       354.77901,         3.03124,        49.95822 
3,        16.61000,        -2.97982,        -2.91492,      3626.52375,        29.44207,       -10.08093,       353.09639,         3.03613,        49.95812 
3,        16.71000,        -2.97967,        -2.91464,      3618.94017,        29.65587,       -10.08204,       351.42827,         3.04124,        49.95803 
3,        16.81000,        -2.97952,        -2.91438,      3611.40616,        29.87094,       -10.08315,       349.77448,         3.04657,        49.95794 
3,        16.91000,        -2.97936,        -2.91411,      3603.92149,        30.08726,       -10.08425,       348.13485,         3.05213,        49.95786 
3,        17.01000,        -2.97921,        -2.91384,      3596.48592,        30.30486,       -10.08535,       346.50922,         3.05791,        49.95778 
3,        17.11000,        -2.97905,        -2.91358,      3589.09921,        30.52373,       -10.08644,       344.89743,         3.06390,        49.95770 
3,        17.21000,        -2.97890,        -2.91332,      3581.76114,        30.74388,       -10.08753,       343.29930,         3.07010,        49.95762 
3,        17.31000,        -2.97875,        -2.91306,      3574.47145,        30.96485,       -10.08888,       341.71742,         3.07895,        49.95729 
3,        17.41000,        -2.97859,        -2.91280,      3567.22907,        31.18578,       -10.09098,       340.17005,         3.11829,        49.95370 
3,        17.51000,        -2.97844,        -2.91255,      3560.03352,        31.41004,       -10.09188,       338.65979,         3.17012,        49.95118 
3,        17.61000,        -2.97828,        -2.91229,      3552.88502,        31.63680,       -10.09209,       337.18515,         3.20811,        49.95245 
3,        17.71000,        -2.97813,        -2.91204,      3545.78309,        31.86474,       -10.09234,       335.74473,         3.24360,        49.95341 
3,        17.80000,        -2.97799,        -2.91181,      3539.43066,        32.07129,       -10.09238,       334.47661,         3.27940,        49.95320 
3,        17.90000,        -2.97783,        -2.91156,      3532.41577,        32.30261,       -10.09206,       333.09793,         3.31866,        49.95321 
3,        18.00000,        -2.97767,        -2.91131,      3525.44621,        32.53560,       -10.09148,       331.75006,         3.35559,        49.95362 
3,        18.10000,        -2.97752,        -2.91107,      3518.52157,        32.77010,       -10.09073,       330.43193,         3.39224,        49.95389 
3,        18.20000,        -2.97736,        -2.91082,      3511.64146,        33.00617,       -10.08977,       329.14251,         3.42906,        49.95406 
3,        18.30000,        -2.97720,        -2.91058,      3504.80552,        33.24380,       -10.08860,       327.88082,         3.46533,        49.95428 
3,        18.40000,        -2.97704,        -2.91034,      3498.01341,        33.48292,       -10.08724,       326.64591,         3.50103,        49.95455 
3,        18.50000,        -2.97688,        -2.91010,      3491.26479,        33.72352,       -10.08570,       325.43689,         3.53645,        49.95479 
3,        18.60000,        -2.97672,        -2.90986,      3484.55933,        33.96558,       -10.08399,       324.25289,         3.57160,        49.95502 
3,        18.70000,        -2.97656,        -2.90962,      3477.89672,        34.20908,       -10.08211,       323.09309,         3.60643,        49.95527 
3,        18.80000,        -2.97640,        -2.90939,      3471.27668,        34.45401,       -10.08007,       321.95670,         3.64096,        49.95552 
3,        18.90000,        -2.97624,        -2.90915,      3464.69891,        34.70035,       -10.07786,       320.84296,         3.67523,        49.95577 
3,        19.00000,        -2.97608,        -2.90892,      3458.16316,        34.94809,       -10.07548,       319.75114,         3.70926,        49.95602 
3,        19.10000,        -2.97592,        -2.90869,      3451.66918,        35.19723,       -10.07294,       318.68055,         3.74305,        49.95627 
3,        19.20000,        -2.97576,        -2.90846,      3445.21672,        35.44774,       -10.07023,       317.63051,         3.77663,        49.95653 
3,        19.30000,        -2.97560,        -2.90823,      3438.80559,        35.69964,       -10.06735,       316.60037,         3.81001,        49.95679 
3,        19.40000,        -2.97543,        -2.90800,      3432.43556,        35.95292,       -10.06430,       315.58953,         3.84319,        49.95705 
3,        19.50000,        -2.97527,        -2.90778,      3426.10646,        36.20756,       -10.06107,       314.59737,         3.87621,        49.95732 
3,        19.60000,        -2.97511,        -2.90755,      3419.81810,        36.46358,       -10.05766,       313.62333,         3.90906,        49.95758 
3,        19.70000,        -2.97494,        -2.90733,      3413.57035,        36.72097,       -10.05407,       312.66685,         3.94177,        49.95786 
3,        19.80000,        -2.97478,        -2.90711,      3407.36305,        36.97973,       -10.05028,       311.72739,         3.97435,        49.95813 
3,        19.90000,        -2.97461,        -2.90689,      3401.19609,        37.23986,       -10.04629,       310.80445,         4.00681,        49.95841 
3,        20.00000,        -2.97444,        -2.90667,      3395.06932,        37.50119,       -10.04220,       309.89773,         4.04038,        49.95852 
3,        20.10000,        -2.97428,        -2.90645,      3388.98250,        37.76354,       -10.03807,       309.00732,         4.08070,        49.95801 
3,        20.20000,        -2.97411,        -2.90624,      3382.93555,        38.02754,       -10.03355,       308.13255,         4.12438,        49.95767 
3,        20.30000,        -2.97394,        -2.90602,      3376.92852,        38.29319,       -10.02861,       307.27286,         4.16661,        49.95791 
3,        20.40000,        -2.97377,        -2.90581,      3370.96145,        38.56029,       -10.02339,       306.42779,         4.20767,        49.95827 
3,        20.50000,        -2.97361,        -2.90560,      3365.03430,        38.82879,       -10.01789,       305.59684,         4.24931,        49.95847 
3,        20.60000,        -2.97344,        -2.90539,      3359.14707,        39.09878,       -10.01206,       304.77952,         4.29198,        49.95856 
3,        20.70000,        -2.97327,        -2.90518,      3353.29981,        39.37032,       -10.00585,       303.97531,         4.33528,        49.95867 
3,        20.80000,        -2.97310,        -2.90497,      3347.49259,        39.64343,        -9.99925,       303.18375,         4.37909,        49.95882 
3,        20.90000,        -2.97293,        -2.90476,      3341.72546,        39.91884,        -9.99302,       302.40439,         4.42322,        49.63568 
3,        21.00000,        -2.97275,        -2.90456,      3335.99808,        40.19578,        -9.98402,       301.63780,         4.39222,        46.43479 
3,        21.10000,        -2.97258,        -2.90435,      3330.31429,        40.44549,        -9.96531,       300.89009,         4.17365,        44.20733 
3,        21.20000,        -2.97241,        -2.90415,      3324.67174,        40.66079,        -9.95122,       300.16341,         3.94331,        42.06127 
3,        21.30000,        -2.97224,        -2.90395,      3319.06486,        40.85124,        -9.94117,       299.45355,         3.81845,        40.25829 
3,        21.40000,        -2.97206,        -2.90375,      3313.49063,        41.02899,        -9.93131,       298.75736,         3.76888,        38.53664 
3,        21.50000,        -2.97189,        -2.90355,      3307.94837,        41.19784,        -9.92041,       298.07375,         3.72444,        36.90560 
3,        21.60000,        -2.97172,        -2.90335,      3302.43722,        41.35709,        -9.91003,       297.40242,         3.66824,        35.36401 
3,        21.70000,        -2.97154,        -2.90315,      3296.95555,        41.50665,        -9.90094,       296.74303,         3.61817,        33.91760 
3,        21.80000,        -2.97137,        -2.90296,      3291.50180,        41.64780,        -9.89245,       296.09512,         3.58399,        32.55146 
3,        21.90000,        -2.97119,        -2.90276,      3286.07501,        41.78180,        -9.88378,       295.45831,         3.55952,        31.25328 
3,        22.00000,        -2.97102,        -2.90256,      3280.67452,        41.90922,        -9.87484,       294.83229,         3.53728,        30.01815 
3,        22.10000,        -2.97085,        -2.90237,      3275.29966,        42.03045,        -9.86576,       294.21593,         3.51462,        28.84324 
3,        22.20000,        -2.97067,        -2.90218,      3269.94983,        42.14581,        -9.85675,       293.60559,         3.48553,        27.72430 
3,        22.30000,        -2.97050,        -2.90198,      3264.62413,        42.25524,        -9.84859,       293.00079,         3.45543,        26.66350 
3,        22.40000,        -2.97032,        -2.90179,      3259.32150,        42.35924,        -9.84124,       292.40143,         3.43214,        25.65524 
3,        22.50000,        -2.97015,        -2.90160,      3254.04107,        42.45849,        -9.83424,       291.80743,         3.41546,        24.69275 
3,        22.60000,        -2.96997,        -2.90141,      3248.78223,        42.55339,        -9.82737,       291.21870,         3.40152,        23.77195 
3,        22.70000,        -2.96980,        -2.90122,      3243.54444,        42.64417,        -9.82070,       290.63517,         3.38853,        22.89097 
3,        22.80000,        -2.96963,        -2.90103,      3238.32713,        42.73103,        -9.81427,       290.05678,         3.37702,        22.04794 
3,        22.90000,        -2.96945,        -2.90084,      3233.12972,        42.81421,        -9.80807,       289.48345,         3.36762,        21.24054 
3,        23.00000,        -2.96928,        -2.90065,      3227.95173,        42.89394,        -9.80201,       288.91513,         3.36005,        20.46649 
3,        23.10000,        -2.96910,        -2.90046,      3222.79269,        42.97041,        -9.79609,       288.35177,         3.35377,        19.72392 
3,        23.20000,        -2.96893,        -2.90027,      3217.65216,        43.04381,        -9.79029,       287.79331,         3.34853,        19.01123 
3,        23.30000,        -2.96876,        -2.90009,      3212.52973,        43.11427,        -9.78462,       287.23969,         3.34432,        18.32693 
3,        23.40000,        -2.96858,        -2.89990,      3207.42497,        43.18195,        -9.77906,       286.69086,         3.34111,        17.66958 
3,        23.50000,        -2.96841,        -2.89971,      3202.33752,        43.24699,        -9.77361,       286.14677,         3.33880,        17.03784 
3,        23.60000,        -2.96824,        -2.89953,      3197.26700,        43.30951,        -9.76826,       285.60737,         3.33729,        16.43047 
3,        23.70000,        -2.96806,        -2.89934,      3192.21305,        43.36964,        -9.76301,       285.07261,         3.33648,        15.84635 
3,        23.80000,        -2.96789,        -2.89916,      3187.17535,        43.42748,        -9.75784,       284.54243,         3.33634,        15.28440 
3,        23.90000,        -2.96772,        -2.89898,      3182.15355,        43.48314,        -9.75276,       284.01680,         3.33681,        14.74363 
3,        24.00000,        -2.96754,        -2.89879,      3177.14735,        43.53671,        -9.74776,       283.49565,         3.33785,        14.22309 
3,        24.10000,        -2.96737,        -2.89861,      3172.15645,        43.58829,        -9.74284,       282.97895,         3.33941,        13.72190 
3,        24.20000,        -2.96720,        -2.89843,      3167.18056,        43.63796,        -9.73798,       282.46665,         3.34144,        13.23923 
3,        24.30000,        -2.96702,        -2.89825,      3162.21939,        43.68581,        -9.73319,       281.95869,         3.34392,        12.77429 
3,        24.40000,        -2.96685,        -2.89807,      3157.27267,        43.73190,        -9.72847,       281.45504,         3.34680,        12.32635 
3,        24.50000,        -2.96668,        -2.89788,      3152.34015,        43.77632,        -9.72380,       280.95565,         3.35007,        11.89469 
3,        24.60000,        -2.96651,        -2.89770,      3147.42158,        43.81912,        -9.71919,       280.46046,         3.35369,        11.47867 
3,        24.70000,        -2.96634,        -2.89752,      3142.51670,        43.86039,        -9.71464,       279.96945,         3.35764,        11.07764 
3,        24.80000,        -2.96616,        -2.89735,      3137.62530,        43.90016,        -9.71013,       279.48255,         3.36189,        10.69101 
3,        24.90000,        -2.96599,        -2.89717,      3132.74713,        43.93852,        -9.70566,       278.99974,         3.36642,        10.31822 
3,        25.00000,        -2.96582,        -2.89699,      3127.88199,        43.97550,        -9.70124,       278.52096,         3.37121,         9.95873 
3,        25.10000,        -2.96565,        -2.89681,      3123.02966,        44.01117,        -9.69686,       278.04617,         3.37624,         9.61201 
3,        25.20000,        -2.96548,        -2.89663,      3118.18993,        44.04558,        -9.69252,       277.57532,         3.38149,         9.27759 
3,        25.30000,        -2.96531,        -2.89645,      3113.36262,        44.07877,        -9.68821,       277.10839,         3.38695,         8.95499 
3,        25.40000,        -2.96514,        -2.89628,      3108.54752,        44.11078,        -9.68393,       276.64531,         3.39261,         8.64377 
3,        25.50000,        -2.96497,        -2.89610,      3103.74445,        44.14167,        -9.67968,       276.18606,         3.39844,         8.34351 
3,        25.60000,        -2.96480,        -2.89592,      3098.95324,        44.17147,        -9.67546,       275.73059,         3.40443,         8.05380 
3,        25.70000,        -2.96463,        -2.89575,      3094.17371,        44.20023,        -9.67127,       275.27885,         3.41058,         7.77424 
3,        25.80000,        -2.96446,        -2.89557,      3089.40568,        44.22798,        -9.66710,       274.83082,         3.41687,         7.50448 
3,        25.90000,        -2.96429,        -2.89540,      3084.64900,        44.25476,        -9.66295,       274.38644,         3.42329,         7.24414 
3,        26.00000,        -2.96412,        -2.89522,      3079.90351,        44.28061,        -9.65882,       273.94568,         3.42983,         6.99290 
3,        26.10000,        -2.96395,        -2.89505,      3075.16905,        44.30555,        -9.65470,       273.50850,         3.43648,         6.75042 
3,        26.20000,        -2.96378,        -2.89487,      3070.44547,        44.32962,        -9.65061,       273.07486,         3.44324,         6.51638 
3,        26.30000,        -2.96361,        -2.89470,      3065.73264,        44.35286,        -9.64653,       272.64472,         3.45008,         6.29050 
3,        26.40000,        -2.96344,        -2.89453,      3061.03039,        44.37528,        -9.64246,       272.21805,         3.45702,         6.07247 
3,        26.50000,        -2.96327,        -2.89435,      3056.33861,        44.39693,        -9.63841,       271.79480,         3.46403,         5.86202 
3,        26.60000,        -2.96310,        -2.89418,      3051.65715,        44.41783,        -9.63437,       271.37494,         3.47112,         5.65888 
3,        26.70000,        -2.96294,        -2.89401,      3046.98589,        44.43800,        -9.63033,       270.95844,         3.47827,         5.46280 
3,        26.80000,        -2.96277,        -2.89384,      3042.32470,        44.45746,        -9.62631,       270.54524,         3.48548,         5.27352 
3,        26.90000,        -2.96260,        -2.89366,      3037.67346,        44.47626,        -9.62230,       270.13533,         3.49275,         5.09082 
3,        27.00000,        -2.96243,        -2.89349,      3033.03204,        44.49440,        -9.61829,       269.72866,         3.50007,         4.91445 
3,        27.10000,        -2.96227,        -2.89332,      3028.40033,        44.51191,        -9.61429,       269.32520,         3.50743,         4.74421 
3,        27.20000,        -2.96210,        -2.89315,      3023.77822,        44.52881,        -9.61030,       268.92492,         3.51483,         4.57988 
3,        27.30000,        -2.96193,        -2.89298,      3019.16559,        44.54513,        -9.60630,       268.52777,         3.52227,         4.42124 
3,        27.40000,        -2.96176,        -2.89281,      3014.56235,        44.56088,        -9.60232,       268.13373,         3.52974,         4.26812 
3,        27.50000,        -2.96160,        -2.89264,      3009.96837,        44.57608,        -9.59834,       267.74276,         3.53724,         4.12031 
3,        27.60000,        -2.96143,        -2.89247,      3005.38357,        44.59076,        -9.59436,       267.35483,         3.54477,         3.97764 
3,        27.70000,        -2.96126,        -2.89230,      3000.80784,        44.60492,        -9.59038,       266.96991,         3.55231,         3.83993 
3,        27.80000,        -2.96110,        -2.89213,      2996.24108,        44.61859,        -9.58640,       266.58796,         3.55987,         3.70700 
3,        27.90000,        -2.96093,        -2.89196,      2991.68320,        44.63179,        -9.58243,       266.20896,         3.56745,         3.57869 
3,        28.00000,        -2.96077,        -2.89179,      2987.13411,        44.64453,        -9.57845,       265.83286,         3.57504,         3.45485 
3,        28.10000,        -2.96060,        -2.89162,      2982.59371,        44.65682,        -9.57448,       265.45964,         3.58264,         3.33532 
3,        28.20000,        -2.96044,        -2.89146,      2978.06192,        44.66869,        -9.57050,       265.08927,         3.59024,         3.21995 
3,        28.30000,        -2.96027,        -2.89129,      2973.53865,        44.68014,        -9.56653,       264.72172,         3.59786,         3.10861 
3,        28.40000,        -2.96011,        -2.89112,      2969.02381,        44.69120,        -9.56255,       264.35696,         3.60547,         3.00115 
3,        28.50000,        -2.95994,        -2.89095,      2964.51733,        44.70186,        -9.55857,       263.99495,         3.61308,         2.89744 
3,        28.60000,        -2.95978,        -2.89079,      2960.01912,        44.71216,        -9.55459,       263.63568,         3.62069,         2.79735 
3,        28.70000,        -2.95961,        -2.89062,      2955.52910,        44.72209,        -9.55061,       263.27910,         3.62830,         2.70076 
3,        28.80000,        -2.95945,        -2.89045,      2951.04720,        44.73168,        -9.54662,       262.92520,         3.63590,         2.60755 
3,        28.90000,        -2.95928,        -2.89029,      2946.57336,        44.74094,        -9.54250,       262.57350,         3.64139,         2.51755 
3,        29.00000,        -2.95912,        -2.89012,      2942.10758,        44.74987,        -9.53844,       262.22316,         3.64181,         2.43073 
3,        29.10000,        -2.95896,        -2.88996,      2937.64966,        44.75846,        -9.53489,       261.87416,         3.63990,         2.34721 
3,        29.20000,        -2.95879,        -2.88979,      2933.19929,        44.76673,        -9.53186,       261.52648,         3.63940,         2.26684 
3,        29.30000,        -2.95863,        -2.88962,      2928.75624,        44.77469,        -9.52912,       261.18015,         3.64175,         2.18939 
3,        29.40000,        -2.95847,        -2.88946,      2924.32038,        44.78238,        -9.52642,       260.83517,         3.64613,         2.11464 
3,        29.50000,        -2.95831,        -2.88929,      2919.89169,        44.78981,        -9.52364,       260.49153,         3.65103,         2.04247 
3,        29.60000,        -2.95814,        -2.88913,      2915.47016,        44.79697,        -9.52080,       260.14922,         3.65553,         1.97280 
3,        29.70000,        -2.95798,        -2.88897,      2911.05575,        44.80388,        -9.51796,       259.80824,         3.65953,         1.90559 
3,        29.80000,        -2.95782,        -2.88880,      2906.64840,        44.81055,        -9.51516,       259.46858,         3.66337,         1.84075 
3,        29.90000,        -2.95766,        -2.88864,      2902.24806,        44.81699,        -9.51239,       259.13023,         3.66738,         1.77820 
3,        30.00000,        -2.95749,        -2.88847,      2897.85468,        44.82319,        -9.50963,       258.79317,         3.67164,         1.71786 
3,        30.10000,        -2.95733,        -2.88831,      2893.46820,        44.82918,        -9.50686,       258.45742,         3.67607,         1.65965 
3,        30.20000,        -2.95717,        -2.88815,      2889.08860,        44.83496,        -9.50408,       258.12295,         3.68054,         1.60348 
3,        30.30000,        -2.95701,        -2.88798,      2884.71584,        44.84053,        -9.50129,       257.78976,         3.68498,         1.54930 
3,        30.40000,        -2.95685,        -2.88782,      2880.34989,        44.84591,        -9.49849,       257.45785,         3.68939,         1.49703 
3,        30.50000,        -2.95669,        -2.88766,      2875.99070,        44.85109,        -9.49569,       257.12720,         3.69380,         1.44661 
3,        30.60000,        -2.95653,        -2.88750,      2871.63824,        44.85609,        -9.49289,       256.79780,         3.69825,         1.39798 
3,        30.70000,        -2.95637,        -2.88733,      2867.29247,        44.86092,        -9.49008,       256.46966,         3.70273,         1.35107 
3,        30.80000,        -2.95621,        -2.88717,      2862.95337,        44.86557,        -9.48726,       256.14275,         3.70725,         1.30583 
3,        30.90000,        -2.95605,        -2.88701,      2858.62088,        44.87006,        -9.48444,       255.81708,         3.71178,         1.26220 
3,        31.00000,        -2.95589,        -2.88685,      2854.29499,        44.87439,        -9.48161,       255.49264,         3.71633,         1.22012 
3,        31.10000,        -2.95573,        -2.88669,      2849.97565,        44.87856,        -9.47877,       255.16942,         3.72089,         1.17953 
3,        31.20000,        -2.95557,        -2.88653,      2845.66284,        44.88259,        -9.47593,       254.84741,         3.72546,         1.14040 
3,        31.30000,        -2.95541,        -2.88637,      2841.35653,        44.88647,        -9.47308,       254.52660,         3.73005,         1.10266 
3,        31.40000,        -2.95525,        -2.88621,      2837.05668,        44.89021,        -9.47023,       254.20699,         3.73466,         1.06627 
3,        31.50000,        -2.95509,        -2.88604,      2832.76327,        44.89382,        -9.46736,       253.88857,         3.73928,         1.03119 
3,        31.60000,        -2.95493,        -2.88588,      2828.47626,        44.89730,        -9.46449,       253.57133,         3.74392,         0.99736 
3,        31.70000,        -2.95477,        -2.88572,      2824.19563,        44.90065,        -9.46161,       253.25527,         3.74857,         0.96475 
3,        31.80000,        -2.95461,        -2.88556,      2819.92134,        44.90388,        -9.45873,       252.94038,         3.75323,         0.93331 
3,        31.90000,        -2.95446,        -2.88541,      2815.65338,        44.90700,        -9.45583,       252.62665,         3.75791,         0.90300 
3,        32.00000,        -2.95430,        -2.88525,      2811.39170,        44.91001,        -9.45293,       252.31407,         3.76259,         0.87378 
3,        32.10000,        -2.95414,        -2.88509,      2807.13629,        44.91290,        -9.45002,       252.00264,         3.76729,         0.84562 
3,        32.20000,        -2.95398,        -2.88493,      2802.88712,        44.91570,        -9.44711,       251.69234,         3.77201,         0.81848 
3,        32.30000,        -2.95382,        -2.88477,      2798.64416,        44.91839,        -9.44418,       251.38318,         3.77673,         0.79232 
3,        32.40000,        -2.95367,        -2.88461,      2794.40739,        44.92098,        -9.44125,       251.07515,         3.78146,         0.76710 
3,        32.50000,        -2.95351,        -2.88445,      2790.17678,        44.92348,        -9.43830,       250.76823,         3.78621,         0.74281 
3,        32.60000,        -2.95335,        -2.88429,      2785.95231,        44.92589,        -9.43535,       250.46243,         3.79096,         0.71939 
3,        32.70000,        -2.95320,        -2.88414,      2781.73395,        44.92821,        -9.43239,       250.15773,         3.79573,         0.69683 
3,        32.80000,        -2.95304,        -2.88398,      2777.52168,        44.93044,        -9.42943,       249.85413,         3.80050,         0.67509 
3,        32.90000,        -2.95288,        -2.88382,      2773.31547,        44.93260,        -9.42645,       249.55162,         3.80529,         0.65414 
3,        33.00000,        -2.95273,        -2.88366,      2769.11530,        44.93467,        -9.42346,       249.25020,         3.81008,         0.63396 
3,        33.10000,        -2.95257,        -2.88351,      2764.92115,        44.93667,        -9.42047,       248.94986,         3.81488,         0.61452 
3,        33.20000,        -2.95241,        -2.88335,      2760.73300,        44.93860,        -9.41747,       248.65058,         3.81969,         0.59580 
3,        33.30000,        -2.95226,        -2.88319,      2756.55083,        44.94045,        -9.41445,       248.35237,         3.82451,         0.57776 
3,        33.40000,        -2.95210,        -2.88304,      2752.37460,        44.94224,        -9.41143,       248.05522,         3.82934,         0.56038 
3,        33.50000,        -2.95195,        -2.88288,      2748.20431,        44.94396,        -9.40840,       247.75913,         3.83417,         0.54365 
3,        33.60000,        -2.95179,        -2.88272,      2744.03993,        44.94562,        -9.40536,       247.46407,         3.83901,         0.52753 
3,        33.70000,        -2.95164,        -2.88257,      2739.88144,        44.94721,        -9.40231,       247.17006,         3.84386,         0.51201 
3,        33.80000,        -2.95148,        -2.88241,      2735.72881,        44.94875,        -9.39925,       246.87708,         3.84872,         0.49707 
3,        33.90000,        -2.95133,        -2.88226,      2731.58204,        44.95023,        -9.39618,       246.58512,         3.85358,         0.48268 
3,        34.00000,        -2.95117,        -2.88210,      2727.44109,        44.95166,        -9.39311,       246.29419,         3.85845,         0.46882 
3,        34.10000,        -2.95102,        -2.88194,      2723.30596,        44.95303,        -9.39002,       246.00427,         3.86333,         0.45548 
3,        34.20000,        -2.95087,        -2.88179,      2719.17661,        44.95435,        -9.38692,       245.71535,         3.86821,         0.44264 
3,        34.30000,        -2.95071,        -2.88163,      2715.05303,        44.95562,        -9.38381,       245.42744,         3.87310,         0.43028 
3,        34.40000,        -2.95056,        -2.88148,      2710.93521,        44.95684,        -9.38070,       245.14053,         3.87800,         0.41838 
3,        34.50000,        -2.95040,        -2.88133,      2706.82312,        44.95802,        -9.37757,       244.85460,         3.88290,         0.40693 
3,        34.60000,        -2.95025,        -2.88117,      2702.71675,        44.95915,        -9.37443,       244.56965,         3.88781,         0.39591 
3,        34.70000,        -2.95010,        -2.88102,      2698.61607,        44.96025,        -9.37128,       244.28568,         3.89272,         0.38531 
3,        34.80000,        -2.94995,        -2.88086,      2694.52108,        44.96129,        -9.36813,       244.00269,         3.89764,         0.37510 
3,        34.90000,        -2.94979,        -2.88071,      2690.43174,        44.96230,        -9.36496,       243.72066,         3.90256,         0.36528 
3,        35.00000,        -2.94964,        -2.88055,      2686.34806,        44.96328,        -9.36178,       243.43958,         3.90749,         0.35583 
3,        35.10000,        -2.94949,        -2.88040,      2682.27000,        44.96421,        -9.35859,       243.15946,         3.91242,         0.34675 
3,        35.20000,        -2.94933,        -2.88025,      2678.19755,        44.96511,        -9.35539,       242.88029,         3.91736,         0.33800 
3,        35.30000,        -2.94918,        -2.88010,      2674.13069,        44.96597,        -9.35219,       242.60206,         3.92230,         0.32960 
3,        35.40000,        -2.94903,        -2.87994,      2670.06942,        44.96681,        -9.34897,       242.32477,         3.92725,         0.32151 
