Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
0,        30.62500,        -2.96507,        -2.91750,      6911.34532,        72.72467,       -82.31859,       455.77458,        -2.35503,       -50.21099 
0,        30.63500,        -2.96506,        -2.91749,      6906.99536,        72.76823,       -82.34484,       455.76159,        -2.35319,       -50.21118 
0,        30.64500,        -2.96505,        -2.91749,      6902.64510,        72.81181,       -82.37107,       455.74856,        -2.35135,       -50.21136 
0,        30.65500,        -2.96503,        -2.91749,      6898.29455,        72.85543,       -82.39728,       455.73551,        -2.34951,       -50.21155 
0,        30.66500,        -2.96502,        -2.91748,      6893.94371,        72.89908,       -82.42346,       455.72242,        -2.34767,       -50.21173 
0,        30.67500,        -2.96501,        -2.91748,      6889.59258,        72.94276,       -82.44963,       455.70930,        -2.34583,       -50.21192 
0,        30.68500,        -2.96500,        -2.91748,      6885.24117,        72.98648,       -82.47578,       455.69616,        -2.34400,       -50.21211 
0,        30.69500,        -2.96499,        -2.91747,      6880.88947,        73.03022,       -82.50190,       455.68298,        -2.34217,       -50.21230 
0,        30.70500,        -2.96498,        -2.91747,      6876.53748,        73.07400,       -82.52801,       455.66977,        -2.34033,       -50.21248 
0,        30.71500,        -2.96496,        -2.91746,      6872.18520,        73.11781,       -82.55409,       455.65654,        -2.33850,       -50.21267 
0,        30.72500,        -2.96495,        -2.91746,      6867.83264,        73.16165,       -82.58016,       455.64327,        -2.33667,       -50.21286 
0,        30.73500,        -2.96494,        -2.91746,      6863.47980,        73.20553,       -82.60620,       455.62997,        -2.33485,       -50.21305 
0,        30.74500,        -2.96493,        -2.91745,      6859.12667,        73.24943,       -82.63222,       455.61664,        -2.33302,       -50.21324 
0,        30.75500,        -2.96492,        -2.91745,      6854.77326,        73.29337,       -82.65823,       455.60328,        -2.33120,       -50.21343 
0,        30.76500,        -2.96490,        -2.91745,      6850.41957,        73.33734,       -82.68421,       455.58989,        -2.32937,       -50.21362 
0,        30.77500,        -2.96489,        -2.91744,      6846.06560,        73.38134,       -82.71017,       455.57647,        -2.32755,       -50.21381 
0,        30.78500,        -2.96488,        -2.91744,      6841.71135,        73.42538,       -82.73611,       455.56302,        -2.32573,       -50.21400 
0,        30.79500,        -2.96487,        -2.91744,      6837.35682,        73.46945,       -82.76203,       455.54954,        -2.32391,       -50.21419 
0,        30.80500,        -2.96486,        -2.91743,      6833.00201,        73.51355,       -82.78793,       455.53603,        -2.32209,       -50.21438 
0,        30.81500,        -2.96485,        -2.91743,      6828.64692,        73.55768,       -82.81380,       455.52248,        -2.32028,       -50.21457 
0,        30.82500,        -2.96483,        -2.91743,      6824.29156,        73.60185,       -82.83966,       455.50891,        -2.31846,       -50.21476 
0,        30.83500,        -2.96482,        -2.91742,      6819.93592,        73.64605,       -82.86549,       455.49530,        -2.31665,       -50.21495 
0,        30.84500,        -2.96481,        -2.91742,      6815.58001,        73.69028,       -82.89131,       455.48167,        -2.31484,       -50.21514 
0,        30.85500,        -2.96480,        -2.91742,      6811.22382,        73.73454,       -82.91710,       455.46800,        -2.31303,       -50.21534 
0,        30.86500,        -2.96479,        -2.91741,      6806.86736,        73.77884,       -82.94288,       455.45431,        -2.31122,       -50.21553 
0,        30.87500,        -2.96477,        -2.91741,      6802.51062,        73.82317,       -82.96863,       455.44058,        -2.30941,       -50.21572 
0,        30.88500,        -2.96476,        -2.91741,      6798.15362,        73.86754,       -82.99436,       455.42682,        -2.30761,       -50.21592 
0,        30.89500,        -2.96475,        -2.91740,      6793.79634,        73.91193,       -83.02007,       455.41304,        -2.30580,       -50.21611 
0,        30.90500,        -2.96474,        -2.91740,      6789.43880,        73.95636,       -83.04576,       455.39922,        -2.30400,       -50.21630 
0,        30.91500,        -2.96473,        -2.91740,      6785.08098,        74.00082,       -83.07143,       455.38537,        -2.30220,       -50.21650 
0,        30.92500,        -2.96472,        -2.91739,      6780.72290,        74.04532,       -83.09707,       455.37149,        -2.30040,       -50.21669 
0,        30.93500,        -2.96470,        -2.91739,      6776.36454,        74.08985,       -83.12270,       455.35758,        -2.29860,       -50.21689 
0,        30.94500,        -2.96469,        -2.91739,      6772.00593,        74.13441,       -83.14830,       455.34363,        -2.29680,       -50.21708 
0,        30.95500,        -2.96468,        -2.91738,      6767.64704,        74.17901,       -83.17389,       455.32966,        -2.29501,       -50.21728 
0,        30.96500,        -2.96467,        -2.91738,      6763.28789,        74.22364,       -83.19945,       455.31566,        -2.29321,       -50.21747 
0,        30.97500,        -2.96466,        -2.91738,      6758.92848,        74.26830,       -83.22499,       455.30162,        -2.29142,       -50.21767 
0,        30.98500,        -2.96465,        -2.91737,      6754.56880,        74.31299,       -83.25051,       455.28755,        -2.28963,       -50.21786 
0,        30.99500,        -2.96463,        -2.91737,      6750.20886,        74.35772,       -83.27601,       455.27346,        -2.28784,       -50.21806 
0,        31.00500,        -2.96462,        -2.91737,      6745.84866,        74.40249,       -83.30149,       455.25933,        -2.28605,       -50.21826 
0,        31.01500,        -2.96461,        -2.91736,      6741.48819,        74.44728,       -83.32694,       455.24517,        -2.28426,       -50.21845 
0,        31.02500,        -2.96460,        -2.91736,      6737.12747,        74.49211,       -83.35238,       455.23098,        -2.28248,       -50.21865 
0,        31.03500,        -2.96459,        -2.91736,      6732.76649,        74.53698,       -83.37779,       455.21676,        -2.28069,       -50.21885 
0,        31.04500,        -2.96458,        -2.91735,      6728.40524,        74.58188,       -83.40318,       455.20251,        -2.27891,       -50.21905 
0,        31.05500,        -2.96456,        -2.91735,      6724.04374,        74.62681,       -83.42855,       455.18823,        -2.27713,       -50.21924 
0,        31.06500,        -2.96455,        -2.91735,      6719.68199,        74.67178,       -83.45390,       455.17391,        -2.27535,       -50.21944 
0,        31.07500,        -2.96454,        -2.91734,      6715.31998,        74.71677,       -83.47923,       455.15957,        -2.27357,       -50.21964 
0,        31.08500,        -2.96453,        -2.91734,      6710.95771,        74.76181,       -83.50454,       455.14519,        -2.27180,       -50.21984 
0,        31.09500,        -2.96452,        -2.91734,      6706.59518,        74.80688,       -83.52983,       455.13079,        -2.27002,       -50.22004 
0,        31.10500,        -2.96451,        -2.91733,      6702.23241,        74.85198,       -83.55509,       455.11635,        -2.26825,       -50.22024 
0,        31.11500,        -2.96450,        -2.91733,      6697.86938,        74.89712,       -83.58033,       455.10188,        -2.26647,       -50.22044 
0,        31.12500,        -2.96448,        -2.91733,      6693.50610,        74.94229,       -83.60555,       455.08738,        -2.26470,       -50.22064 
0,        31.13500,        -2.96447,        -2.91732,      6689.14256,        74.98749,       -83.63075,       455.07285,        -2.26293,       -50.22084 
0,        31.14500,        -2.96446,        -2.91732,      6684.77878,        75.03273,       -83.65593,       455.05828,        -2.26116,       -50.22104 
0,        31.15500,        -2.96445,        -2.91732,      6680.41474,        75.07801,       -83.68109,       455.04369,        -2.25940,       -50.22125 
0,        31.16500,        -2.96444,        -2.91731,      6676.05046,        75.12331,       -83.70622,       455.02906,        -2.25763,       -50.22145 
0,        31.17500,        -2.96443,        -2.91731,      6671.68593,        75.16866,       -83.73134,       455.01441,        -2.25587,       -50.22165 
0,        31.18500,        -2.96441,        -2.91731,      6667.32115,        75.21404,       -83.75643,       454.99972,        -2.25411,       -50.22185 
0,        31.19500,        -2.96440,        -2.91731,      6662.95613,        75.25945,       -83.78150,       454.98500,        -2.25235,       -50.22206 
0,        31.20500,        -2.96439,        -2.91730,      6658.59086,        75.30489,       -83.80655,       454.97025,        -2.25059,       -50.22226 
0,        31.21500,        -2.96438,        -2.91730,      6654.22535,        75.35038,       -83.83157,       454.95547,        -2.24883,       -50.22246 
0,        31.22500,        -2.96437,        -2.91730,      6649.85959,        75.39589,       -83.85658,       454.94065,        -2.24707,       -50.22267 
0,        31.23500,        -2.96436,        -2.91729,      6645.49359,        75.44144,       -83.88156,       454.92581,        -2.24532,       -50.22287 
0,        31.24500,        -2.96435,        -2.91729,      6641.12734,        75.48703,       -83.90652,       454.91093,        -2.24356,       -50.22307 
0,        31.25500,        -2.96433,        -2.91729,      6636.76085,        75.53265,       -83.93146,       454.89603,        -2.24181,       -50.22328 
0,        31.26500,        -2.96432,        -2.91728,      6632.39413,        75.57831,       -83.95638,       454.88109,        -2.24006,       -50.22348 
0,        31.27500,        -2.96431,        -2.91728,      6628.02716,        75.62400,       -83.98128,       454.86612,        -2.23831,       -50.22369 
0,        31.28500,        -2.96430,        -2.91728,      6623.65996,        75.66973,       -84.00615,       454.85112,        -2.23656,       -50.22390 
0,        31.29500,        -2.96429,        -2.91728,      6619.29251,        75.71549,       -84.03101,       454.83609,        -2.23482,       -50.22410 
0,        31.30500,        -2.96428,        -2.91727,      6614.92483,        75.76129,       -84.05584,       454.82102,        -2.23307,       -50.22431 
0,        31.31500,        -2.96427,        -2.91727,      6610.55691,        75.80712,       -84.08065,       454.80592,        -2.23133,       -50.22452 
0,        31.32500,        -2.96426,        -2.91727,      6606.18876,        75.85299,       -84.10543,       454.79080,        -2.22958,       -50.22472 
0,        31.33500,        -2.96424,        -2.91726,      6601.82037,        75.89889,       -84.13020,       454.77564,        -2.22784,       -50.22493 
0,        31.34500,        -2.96423,        -2.91726,      6597.45174,        75.94483,       -84.15494,       454.76045,        -2.22611,       -50.22514 
0,        31.35500,        -2.96422,        -2.91726,      6593.08289,        75.99081,       -84.17966,       454.74523,        -2.22437,       -50.22535 
0,        31.36500,        -2.96421,        -2.91726,      6588.71380,        76.03682,       -84.20436,       454.72997,        -2.22263,       -50.22555 
0,        31.37500,        -2.96420,        -2.91725,      6584.34447,        76.08286,       -84.22904,       454.71469,        -2.22090,       -50.22576 
0,        31.38500,        -2.96419,        -2.91725,      6579.97492,        76.12895,       -84.25370,       454.69937,        -2.21916,       -50.22597 
0,        31.39500,        -2.96418,        -2.91725,      6575.60514,        76.17506,       -84.27833,       454.68402,        -2.21743,       -50.22618 
0,        31.40500,        -2.96416,        -2.91724,      6571.23513,        76.22122,       -84.30294,       454.66864,        -2.21570,       -50.22639 
0,        31.41500,        -2.96415,        -2.91724,      6566.86488,        76.26741,       -84.32753,       454.65323,        -2.21397,       -50.22660 
0,        31.42500,        -2.96414,        -2.91724,      6562.49442,        76.31363,       -84.35210,       454.63779,        -2.21224,       -50.22681 
0,        31.43500,        -2.96413,        -2.91724,      6558.12372,        76.35990,       -84.37664,       454.62231,        -2.21052,       -50.22702 
0,        31.44500,        -2.96412,        -2.91723,      6553.75280,        76.40619,       -84.40116,       454.60681,        -2.20879,       -50.22723 
0,        31.45500,        -2.96411,        -2.91723,      6549.38165,        76.45253,       -84.42567,       454.59127,        -2.20707,       -50.22745 
0,        31.46500,        -2.96410,        -2.91723,      6545.01028,        76.49890,       -84.45014,       454.57570,        -2.20534,       -50.22766 
0,        31.47500,        -2.96409,        -2.91723,      6540.63868,        76.54531,       -84.47460,       454.56010,        -2.20362,       -50.22787 
0,        31.48500,        -2.96407,        -2.91722,      6536.26686,        76.59175,       -84.49903,       454.54446,        -2.20190,       -50.22808 
0,        31.49500,        -2.96406,        -2.91722,      6531.89482,        76.63823,       -84.52345,       454.52880,        -2.20019,       -50.22830 
0,        31.50500,        -2.96405,        -2.91722,      6527.52256,        76.68474,       -84.54784,       454.51310,        -2.19847,       -50.22851 
0,        31.51500,        -2.96404,        -2.91721,      6523.15008,        76.73130,       -84.57220,       454.49737,        -2.19676,       -50.22872 
0,        31.52500,        -2.96403,        -2.91721,      6518.77737,        76.77789,       -84.59655,       454.48161,        -2.19504,       -50.22894 
0,        31.53500,        -2.96402,        -2.91721,      6514.40445,        76.82451,       -84.62087,       454.46582,        -2.19333,       -50.22915 
0,        31.54500,        -2.96401,        -2.91721,      6510.03131,        76.87118,       -84.64517,       454.44999,        -2.19162,       -50.22937 
0,        31.55500,        -2.96400,        -2.91720,      6505.65795,        76.91787,       -84.66945,       454.43414,        -2.18991,       -50.22958 
0,        31.56500,        -2.96399,        -2.91720,      6501.28438,        76.96461,       -84.69371,       454.41825,        -2.18820,       -50.22980 
0,        31.57500,        -2.96397,        -2.91720,      6496.91059,        77.01138,       -84.71794,       454.40233,        -2.18650,       -50.23001 
0,        31.58500,        -2.96396,        -2.91720,      6492.53658,        77.05819,       -84.74215,       454.38638,        -2.18479,       -50.23023 
0,        31.59500,        -2.96395,        -2.91719,      6488.16237,        77.10504,       -84.76634,       454.37039,        -2.18309,       -50.23045 
0,        31.60500,        -2.96394,        -2.91719,      6483.78793,        77.15193,       -84.79050,       454.35438,        -2.18138,       -50.23066 
0,        31.61500,        -2.96393,        -2.91719,      6479.41329,        77.19885,       -84.81465,       454.33833,        -2.17968,       -50.23088 
0,        31.62500,        -2.96392,        -2.91719,      6475.03843,        77.24581,       -84.83877,       454.32225,        -2.17798,       -50.23110 
0,        31.63500,        -2.96391,        -2.91718,      6470.66337,        77.29280,       -84.86287,       454.30614,        -2.17629,       -50.23132 
0,        31.64500,        -2.96390,        -2.91718,      6466.28809,        77.33984,       -84.88694,       454.29000,        -2.17459,       -50.23153 
0,        31.65500,        -2.96389,        -2.91718,      6461.91260,        77.38691,       -84.91100,       454.27382,        -2.17289,       -50.23175 
0,        31.66500,        -2.96387,        -2.91718,      6457.53691,        77.43402,       -84.93503,       454.25761,        -2.17120,       -50.23197 
0,        31.67500,        -2.96386,        -2.91717,      6453.16100,        77.48116,       -84.95903,       454.24137,        -2.16951,       -50.23219 
0,        31.68500,        -2.96385,        -2.91717,      6448.78489,        77.52835,       -84.98302,       454.22510,        -2.16782,       -50.23241 
0,        31.69500,        -2.96384,        -2.91717,      6444.40858,        77.57557,       -85.00698,       454.20880,        -2.16613,       -50.23263 
0,        31.70500,        -2.96383,        -2.91717,      6440.03206,        77.62283,       -85.03092,       454.19246,        -2.16444,       -50.23285 
0,        31.71500,        -2.96382,        -2.91716,      6435.65533,        77.67013,       -85.05484,       454.17609,        -2.16275,       -50.23307 
0,        31.72500,        -2.96381,        -2.91716,      6431.27840,        77.71746,       -85.07874,       454.15969,        -2.16107,       -50.23330 
0,        31.73500,        -2.96380,        -2.91716,      6426.90127,        77.76483,       -85.10261,       454.14326,        -2.15938,       -50.23352 
0,        31.74500,        -2.96379,        -2.91716,      6422.52394,        77.81224,       -85.12646,       454.12679,        -2.15770,       -50.23374 
0,        31.75500,        -2.96378,        -2.91715,      6418.14640,        77.85969,       -85.15028,       454.11030,        -2.15602,       -50.23396 
0,        31.76500,        -2.96376,        -2.91715,      6413.76867,        77.90718,       -85.17409,       454.09377,        -2.15434,       -50.23418 
0,        31.77500,        -2.96375,        -2.91715,      6409.39073,        77.95471,       -85.19787,       454.07721,        -2.15266,       -50.23441 
0,        31.78500,        -2.96374,        -2.91715,      6405.01260,        78.00227,       -85.22163,       454.06061,        -2.15099,       -50.23463 
0,        31.79500,        -2.96373,        -2.91715,      6400.63426,        78.04987,       -85.24536,       454.04399,        -2.14931,       -50.23486 
0,        31.80500,        -2.96372,        -2.91714,      6396.25573,        78.09751,       -85.26907,       454.02733,        -2.14764,       -50.23508 
0,        31.81500,        -2.96371,        -2.91714,      6391.87701,        78.14519,       -85.29276,       454.01064,        -2.14597,       -50.23530 
0,        31.82500,        -2.96370,        -2.91714,      6387.49809,        78.19291,       -85.31643,       453.99392,        -2.14429,       -50.23553 
0,        31.83500,        -2.96369,        -2.91714,      6383.11897,        78.24067,       -85.34007,       453.97716,        -2.14262,       -50.23576 
0,        31.84500,        -2.96368,        -2.91713,      6378.73966,        78.28846,       -85.36369,       453.96038,        -2.14096,       -50.23598 
0,        31.85500,        -2.96367,        -2.91713,      6374.36015,        78.33629,       -85.38729,       453.94356,        -2.13929,       -50.23621 
0,        31.86500,        -2.96366,        -2.91713,      6369.98046,        78.38417,       -85.41087,       453.92671,        -2.13762,       -50.23643 
0,        31.87500,        -2.96365,        -2.91713,      6365.60057,        78.43208,       -85.43442,       453.90982,        -2.13596,       -50.23666 
0,        31.88500,        -2.96363,        -2.91713,      6361.22049,        78.48003,       -85.45795,       453.89291,        -2.13430,       -50.23689 
0,        31.89500,        -2.96362,        -2.91712,      6356.84022,        78.52802,       -85.48145,       453.87596,        -2.13264,       -50.23712 
0,        31.90500,        -2.96361,        -2.91712,      6352.45976,        78.57605,       -85.50494,       453.85898,        -2.13098,       -50.23735 
0,        31.91500,        -2.96360,        -2.91712,      6348.07912,        78.62411,       -85.52839,       453.84196,        -2.12932,       -50.23757 
0,        31.92500,        -2.96359,        -2.91712,      6343.69828,        78.67222,       -85.55183,       453.82492,        -2.12766,       -50.23780 
0,        31.93500,        -2.96358,        -2.91711,      6339.31726,        78.72037,       -85.57524,       453.80784,        -2.12601,       -50.23803 
0,        31.94500,        -2.96357,        -2.91711,      6334.93605,        78.76855,       -85.59863,       453.79073,        -2.12435,       -50.23826 
0,        31.95500,        -2.96356,        -2.91711,      6330.55466,        78.81678,       -85.62200,       453.77358,        -2.12270,       -50.23849 
0,        31.96500,        -2.96355,        -2.91711,      6326.17308,        78.86504,       -85.64535,       453.75641,        -2.12105,       -50.23872 
0,        31.97500,        -2.96354,        -2.91711,      6321.79132,        78.91334,       -85.66867,       453.73920,        -2.11940,       -50.23896 
0,        31.98500,        -2.96353,        -2.91710,      6317.40938,        78.96169,       -85.69196,       453.72196,        -2.11775,       -50.23919 
0,        31.99500,        -2.96352,        -2.91710,      6313.02725,        79.01007,       -85.71524,       453.70469,        -2.11610,       -50.23942 
0,        32.00500,        -2.96351,        -2.91710,      6308.64495,        79.05849,       -85.73849,       453.68738,        -2.11446,       -50.23965 
0,        32.01500,        -2.96349,        -2.91710,      6304.26246,        79.10696,       -85.76171,       453.67004,        -2.11281,       -50.23988 
0,        32.02500,        -2.96348,        -2.91710,      6299.87979,        79.15546,       -85.78492,       453.65267,        -2.11117,       -50.24011 
0,        32.03500,        -2.96347,        -2.91709,      6295.49694,        79.20400,       -85.80810,       453.63527,        -2.10953,       -50.24035 
0,        32.04500,        -2.96346,        -2.91709,      6291.11392,        79.25259,       -85.83126,       453.61783,        -2.10789,       -50.24058 
0,        32.05500,        -2.96345,        -2.91709,      6286.73072,        79.30121,       -85.85439,       453.60036,        -2.10625,       -50.24081 
0,        32.06500,        -2.96344,        -2.91709,      6282.34734,        79.34987,       -85.87750,       453.58286,        -2.10461,       -50.24104 
0,        32.07500,        -2.96343,        -2.91709,      6277.96379,        79.39858,       -85.90059,       453.56533,        -2.10297,       -50.24128 
0,        32.08500,        -2.96342,        -2.91708,      6273.58006,        79.44732,       -85.92365,       453.54776,        -2.10134,       -50.24151 
0,        32.09500,        -2.96341,        -2.91708,      6269.19616,        79.49610,       -85.94669,       453.53017,        -2.09970,       -50.24175 
0,        32.10500,        -2.96340,        -2.91708,      6264.81208,        79.54493,       -85.96971,       453.51253,        -2.09807,       -50.24198 
0,        32.11500,        -2.96339,        -2.91708,      6260.42783,        79.59379,       -85.99270,       453.49487,        -2.09644,       -50.24222 
0,        32.12500,        -2.96338,        -2.91708,      6256.04341,        79.64270,       -86.01567,       453.47717,        -2.09481,       -50.24246 
0,        32.13500,        -2.96337,        -2.91707,      6251.65882,        79.69164,       -86.03862,       453.45944,        -2.09318,       -50.24270 
0,        32.14500,        -2.96336,        -2.91707,      6247.27406,        79.74063,       -86.06154,       453.44168,        -2.09156,       -50.24294 
0,        32.15500,        -2.96335,        -2.91707,      6242.88913,        79.78966,       -86.08444,       453.42389,        -2.08993,       -50.24317 
0,        32.16500,        -2.96334,        -2.91707,      6238.50403,        79.83873,       -86.10731,       453.40606,        -2.08831,       -50.24341 
0,        32.17500,        -2.96332,        -2.91707,      6234.11876,        79.88784,       -86.13017,       453.38820,        -2.08669,       -50.24365 
0,        32.18500,        -2.96331,        -2.91706,      6229.73333,        79.93699,       -86.15299,       453.37031,        -2.08507,       -50.24389 
0,        32.19500,        -2.96330,        -2.91706,      6225.34773,        79.98618,       -86.17580,       453.35238,        -2.08345,       -50.24413 
0,        32.20500,        -2.96329,        -2.91706,      6220.96196,        80.03542,       -86.19858,       453.33442,        -2.08183,       -50.24437 
0,        32.21500,        -2.96328,        -2.91706,      6216.57603,        80.08469,       -86.22134,       453.31643,        -2.08022,       -50.24462 
0,        32.22500,        -2.96327,        -2.91706,      6212.18994,        80.13401,       -86.24407,       453.29841,        -2.07860,       -50.24486 
0,        32.23500,        -2.96326,        -2.91705,      6207.80368,        80.18337,       -86.26678,       453.28035,        -2.07699,       -50.24510 
0,        32.24500,        -2.96325,        -2.91705,      6203.41726,        80.23276,       -86.28946,       453.26226,        -2.07538,       -50.24534 
0,        32.25500,        -2.96324,        -2.91705,      6199.03068,        80.28221,       -86.31213,       453.24414,        -2.07377,       -50.24558 
0,        32.26500,        -2.96323,        -2.91705,      6194.64394,        80.33169,       -86.33476,       453.22598,        -2.07216,       -50.24583 
0,        32.27500,        -2.96322,        -2.91705,      6190.25704,        80.38121,       -86.35738,       453.20779,        -2.07055,       -50.24607 
0,        32.28500,        -2.96321,        -2.91705,      6185.86998,        80.43078,       -86.37997,       453.18957,        -2.06895,       -50.24631 
0,        32.29500,        -2.96320,        -2.91704,      6181.48276,        80.48039,       -86.40254,       453.17132,        -2.06734,       -50.24656 
0,        32.30500,        -2.96319,        -2.91704,      6177.09538,        80.53004,       -86.42508,       453.15303,        -2.06574,       -50.24680 
0,        32.31500,        -2.96318,        -2.91704,      6172.70785,        80.57973,       -86.44760,       453.13471,        -2.06413,       -50.24705 
0,        32.32500,        -2.96317,        -2.91704,      6168.32016,        80.62946,       -86.47009,       453.11636,        -2.06253,       -50.24730 
0,        32.33500,        -2.96316,        -2.91704,      6163.93232,        80.67924,       -86.49256,       453.09797,        -2.06093,       -50.24754 
0,        32.34500,        -2.96315,        -2.91704,      6159.54432,        80.72906,       -86.51501,       453.07955,        -2.05934,       -50.24779 
0,        32.35500,        -2.96314,        -2.91703,      6155.15617,        80.77892,       -86.53743,       453.06110,        -2.05774,       -50.24804 
0,        32.36500,        -2.96313,        -2.91703,      6150.76786,        80.82882,       -86.55983,       453.04262,        -2.05614,       -50.24828 
0,        32.37500,        -2.96312,        -2.91703,      6146.37941,        80.87877,       -86.58221,       453.02410,        -2.05455,       -50.24853 
0,        32.38500,        -2.96311,        -2.91703,      6141.99080,        80.92876,       -86.60456,       453.00555,        -2.05296,       -50.24878 
0,        32.39500,        -2.96310,        -2.91703,      6137.60204,        80.97879,       -86.62688,       452.98697,        -2.05137,       -50.24903 
0,        32.40500,        -2.96308,        -2.91703,      6133.21313,        81.02886,       -86.64919,       452.96835,        -2.04978,       -50.24928 
0,        32.41500,        -2.96307,        -2.91702,      6128.82408,        81.07898,       -86.67147,       452.94970,        -2.04819,       -50.24953 
0,        32.42500,        -2.96306,        -2.91702,      6124.43487,        81.12914,       -86.69372,       452.93102,        -2.04660,       -50.24978 
0,        32.43500,        -2.96305,        -2.91702,      6120.04552,        81.17934,       -86.71595,       452.91230,        -2.04501,       -50.25003 
0,        32.44500,        -2.96304,        -2.91702,      6115.65602,        81.22958,       -86.73816,       452.89355,        -2.04343,       -50.25028 
0,        32.45500,        -2.96303,        -2.91702,      6111.26638,        81.27987,       -86.76034,       452.87477,        -2.04185,       -50.25053 
0,        32.46500,        -2.96302,        -2.91702,      6106.87659,        81.33021,       -86.78249,       452.85596,        -2.04027,       -50.25079 
0,        32.47500,        -2.96301,        -2.91701,      6102.48666,        81.38058,       -86.80463,       452.83711,        -2.03868,       -50.25104 
0,        32.48500,        -2.96300,        -2.91701,      6098.09658,        81.43100,       -86.82674,       452.81823,        -2.03711,       -50.25129 
0,        32.49500,        -2.96299,        -2.91701,      6093.70637,        81.48146,       -86.84882,       452.79931,        -2.03553,       -50.25155 
0,        32.50500,        -2.96298,        -2.91701,      6089.31601,        81.53197,       -86.87088,       452.78036,        -2.03395,       -50.25180 
0,        32.51500,        -2.96297,        -2.91701,      6084.92550,        81.58252,       -86.89292,       452.76138,        -2.03238,       -50.25205 
0,        32.52500,        -2.96296,        -2.91701,      6080.53486,        81.63311,       -86.91493,       452.74237,        -2.03080,       -50.25231 
0,        32.53500,        -2.96295,        -2.91700,      6076.14408,        81.68375,       -86.93692,       452.72332,        -2.02923,       -50.25256 
0,        32.54500,        -2.96294,        -2.91700,      6071.75316,        81.73443,       -86.95888,       452.70425,        -2.02766,       -50.25282 
0,        32.55500,        -2.96293,        -2.91700,      6067.36211,        81.78515,       -86.98082,       452.68514,        -2.02609,       -50.25308 
0,        32.56500,        -2.96292,        -2.91700,      6062.97091,        81.83592,       -87.00273,       452.66599,        -2.02452,       -50.25333 
0,        32.57500,        -2.96291,        -2.91700,      6058.57958,        81.88673,       -87.02462,       452.64682,        -2.02296,       -50.25359 
0,        32.58500,        -2.96290,        -2.91700,      6054.18812,        81.93759,       -87.04649,       452.62761,        -2.02139,       -50.25385 
0,        32.59500,        -2.96289,        -2.91700,      6049.79652,        81.98850,       -87.06833,       452.60837,        -2.01982,       -50.25410 
0,        32.60500,        -2.96288,        -2.91699,      6045.40479,        82.03944,       -87.09015,       452.58910,        -2.01826,       -50.25436 
0,        32.61500,        -2.96287,        -2.91699,      6041.01292,        82.09044,       -87.11194,       452.56980,        -2.01670,       -50.25462 
0,        32.62500,        -2.96286,        -2.91699,      6036.62092,        82.14147,       -87.13371,       452.55046,        -2.01514,       -50.25488 
0,        32.63500,        -2.96285,        -2.91699,      6032.22879,        82.19255,       -87.15545,       452.53109,        -2.01358,       -50.25514 
0,        32.64500,        -2.96284,        -2.91699,      6027.83652,        82.24368,       -87.17717,       452.51169,        -2.01202,       -50.25540 
0,        32.65500,        -2.96283,        -2.91699,      6023.44413,        82.29485,       -87.19887,       452.49226,        -2.01046,       -50.25566 
0,        32.66500,        -2.96282,        -2.91699,      6019.05161,        82.34607,       -87.22054,       452.47280,        -2.00891,       -50.25592 
0,        32.67500,        -2.96281,        -2.91699,      6014.65896,        82.39733,       -87.24218,       452.45330,        -2.00735,       -50.25619 
0,        32.68500,        -2.96280,        -2.91698,      6010.26618,        82.44864,       -87.26380,       452.43377,        -2.00580,       -50.25645 
0,        32.69500,        -2.96279,        -2.91698,      6005.87328,        82.49999,       -87.28540,       452.41421,        -2.00425,       -50.25671 
0,        32.70500,        -2.96278,        -2.91698,      6001.48025,        82.55139,       -87.30697,       452.39462,        -2.00269,       -50.25698 
0,        32.71500,        -2.96277,        -2.91698,      5997.08709,        82.60283,       -87.32852,       452.37499,        -2.00115,       -50.25724 
0,        32.72500,        -2.96276,        -2.91698,      5992.69381,        82.65432,       -87.35004,       452.35533,        -1.99960,       -50.25751 
0,        32.73500,        -2.96275,        -2.91698,      5988.30040,        82.70585,       -87.37154,       452.33564,        -1.99805,       -50.25777 
0,        32.74500,        -2.96274,        -2.91698,      5983.90688,        82.75744,       -87.39301,       452.31592,        -1.99650,       -50.25804 
0,        32.75500,        -2.96273,        -2.91697,      5979.51323,        82.80906,       -87.41446,       452.29616,        -1.99496,       -50.25830 
0,        32.76500,        -2.96272,        -2.91697,      5975.11945,        82.86073,       -87.43588,       452.27638,        -1.99342,       -50.25857 
0,        32.77500,        -2.96271,        -2.91697,      5970.72556,        82.91245,       -87.45728,       452.25656,        -1.99188,       -50.25884 
0,        32.78500,        -2.96270,        -2.91697,      5966.33155,        82.96422,       -87.47865,       452.23671,        -1.99033,       -50.25911 
0,        32.79500,        -2.96269,        -2.91697,      5961.93741,        83.01603,       -87.50000,       452.21682,        -1.98879,       -50.25937 
0,        32.80500,        -2.96268,        -2.91697,      5957.54316,        83.06788,       -87.52133,       452.19690,        -1.98726,       -50.25964 
0,        32.81500,        -2.96267,        -2.91697,      5953.14879,        83.11979,       -87.54263,       452.17695,        -1.98572,       -50.25991 
0,        32.82500,        -2.96266,        -2.91697,      5948.75431,        83.17174,       -87.56390,       452.15697,        -1.98418,       -50.26018 
